measure,location,sex,age,cause,metric,year,val,upper,lower
DALYs (Disability-Adjusted Life Years),Norway,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,2397.455348,3185.285318,1727.183493
DALYs (Disability-Adjusted Life Years),Norway,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1991.475401,2644.792791,1430.520496
DALYs (Disability-Adjusted Life Years),Philippines,Male,Age-standardized,Headache disorders,Rate,1990,508.0108742,1101.683735,95.09687571
DALYs (Disability-Adjusted Life Years),Philippines,Female,Age-standardized,Headache disorders,Rate,1990,781.2942536,1849.143507,115.4163737
DALYs (Disability-Adjusted Life Years),Philippines,Both,Age-standardized,Headache disorders,Rate,1990,644.9760393,1470.060013,105.9684837
DALYs (Disability-Adjusted Life Years),Iraq,Male,Age-standardized,Headache disorders,Rate,1990,503.5308596,1087.201366,125.6001851
DALYs (Disability-Adjusted Life Years),Iraq,Female,Age-standardized,Headache disorders,Rate,1990,821.9489132,1817.589203,188.8383062
DALYs (Disability-Adjusted Life Years),Iraq,Both,Age-standardized,Headache disorders,Rate,1990,659.6194238,1425.813452,155.8893841
DALYs (Disability-Adjusted Life Years),Thailand,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1627.81027,2154.509767,1176.263377
DALYs (Disability-Adjusted Life Years),Thailand,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,2130.123123,2789.901322,1542.339281
DALYs (Disability-Adjusted Life Years),Thailand,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1889.410951,2484.37534,1370.451761
DALYs (Disability-Adjusted Life Years),Turkmenistan,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1124.796742,1505.847767,798.3228304
DALYs (Disability-Adjusted Life Years),Turkmenistan,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,1451.660286,1930.995759,1041.301633
DALYs (Disability-Adjusted Life Years),Turkmenistan,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1300.261257,1732.913937,924.0756638
DALYs (Disability-Adjusted Life Years),Guam,Male,Age-standardized,Headache disorders,Rate,1990,446.2721329,959.1590338,87.34429825
DALYs (Disability-Adjusted Life Years),Guam,Female,Age-standardized,Headache disorders,Rate,1990,676.0249301,1537.99244,105.6431162
DALYs (Disability-Adjusted Life Years),Guam,Both,Age-standardized,Headache disorders,Rate,1990,552.6394345,1221.682413,95.86328985
DALYs (Disability-Adjusted Life Years),Solomon Islands,Male,Age-standardized,Headache disorders,Rate,1990,443.1814287,962.5228632,85.72830852
DALYs (Disability-Adjusted Life Years),Solomon Islands,Female,Age-standardized,Headache disorders,Rate,1990,669.6743283,1522.973073,106.7816575
DALYs (Disability-Adjusted Life Years),Solomon Islands,Both,Age-standardized,Headache disorders,Rate,1990,551.5340176,1230.863151,96.16360157
DALYs (Disability-Adjusted Life Years),Mongolia,Male,Age-standardized,Headache disorders,Rate,1990,415.3943766,859.1974401,103.7231868
DALYs (Disability-Adjusted Life Years),Mongolia,Female,Age-standardized,Headache disorders,Rate,1990,711.6458989,1509.102647,159.2466077
DALYs (Disability-Adjusted Life Years),Mongolia,Both,Age-standardized,Headache disorders,Rate,1990,564.1846998,1188.614945,133.2318213
DALYs (Disability-Adjusted Life Years),Grenada,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1203.549715,1617.501333,860.165686
DALYs (Disability-Adjusted Life Years),Grenada,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,1713.040851,2223.499029,1260.642742
DALYs (Disability-Adjusted Life Years),Grenada,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1474.157374,1949.641535,1078.847103
DALYs (Disability-Adjusted Life Years),Iceland,Male,Age-standardized,Headache disorders,Rate,1990,481.6828877,1047.503572,86.57400243
DALYs (Disability-Adjusted Life Years),Iceland,Female,Age-standardized,Headache disorders,Rate,1990,961.0187348,2134.586358,185.4320717
DALYs (Disability-Adjusted Life Years),Iceland,Both,Age-standardized,Headache disorders,Rate,1990,718.3888391,1568.246541,135.7760948
DALYs (Disability-Adjusted Life Years),Panama,Male,Age-standardized,Headache disorders,Rate,1990,372.6709191,803.1137947,82.80250611
DALYs (Disability-Adjusted Life Years),Panama,Female,Age-standardized,Headache disorders,Rate,1990,735.3533535,1644.914785,131.8675494
DALYs (Disability-Adjusted Life Years),Panama,Both,Age-standardized,Headache disorders,Rate,1990,551.8844116,1198.836474,106.9999848
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Male,Age-standardized,Headache disorders,Rate,1990,299.5220371,622.7787806,82.48687495
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Female,Age-standardized,Headache disorders,Rate,1990,581.8529587,1214.693652,132.6633342
DALYs (Disability-Adjusted Life Years),Bolivia (Plurinational State of),Both,Age-standardized,Headache disorders,Rate,1990,444.4066061,924.5014566,108.4402192
DALYs (Disability-Adjusted Life Years),Hungary,Male,Age-standardized,Headache disorders,Rate,1990,417.1706898,843.5601041,120.4863903
DALYs (Disability-Adjusted Life Years),Hungary,Female,Age-standardized,Headache disorders,Rate,1990,740.5003321,1563.855163,197.337763
DALYs (Disability-Adjusted Life Years),Hungary,Both,Age-standardized,Headache disorders,Rate,1990,582.3276039,1212.517329,160.3889037
DALYs (Disability-Adjusted Life Years),Ghana,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1141.384999,1533.610556,815.1679253
DALYs (Disability-Adjusted Life Years),Ghana,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,1266.031753,1691.547734,905.0042421
DALYs (Disability-Adjusted Life Years),Ghana,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1205.150059,1609.943594,863.5437299
DALYs (Disability-Adjusted Life Years),Peru,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1298.617405,1719.765143,921.7625846
DALYs (Disability-Adjusted Life Years),Peru,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,1677.687878,2204.515836,1211.647883
DALYs (Disability-Adjusted Life Years),Peru,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1491.365587,1975.145528,1064.612885
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Male,Age-standardized,Headache disorders,Rate,1990,510.6176669,1091.465367,130.2391237
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Female,Age-standardized,Headache disorders,Rate,1990,827.5392881,1849.401421,187.9777256
DALYs (Disability-Adjusted Life Years),Syrian Arab Republic,Both,Age-standardized,Headache disorders,Rate,1990,665.7390922,1440.227181,156.6330287
DALYs (Disability-Adjusted Life Years),Brazil,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1763.256449,2308.523125,1277.34115
DALYs (Disability-Adjusted Life Years),Brazil,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,2237.590689,2903.915287,1632.151081
DALYs (Disability-Adjusted Life Years),Brazil,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,2009.614867,2610.618239,1465.341931
DALYs (Disability-Adjusted Life Years),Samoa,Male,Age-standardized,Headache disorders,Rate,1990,443.7277474,962.6535137,88.45845799
DALYs (Disability-Adjusted Life Years),Samoa,Female,Age-standardized,Headache disorders,Rate,1990,674.3777634,1539.490677,107.8857975
DALYs (Disability-Adjusted Life Years),Samoa,Both,Age-standardized,Headache disorders,Rate,1990,554.8201427,1241.048346,97.03997086
DALYs (Disability-Adjusted Life Years),South Africa,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1346.483249,1787.799959,973.220766
DALYs (Disability-Adjusted Life Years),South Africa,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,1492.31552,1958.110037,1089.844105
DALYs (Disability-Adjusted Life Years),South Africa,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1427.314999,1877.578222,1039.471854
DALYs (Disability-Adjusted Life Years),Rwanda,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1277.949462,1698.981308,914.6957867
DALYs (Disability-Adjusted Life Years),Rwanda,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,1270.05577,1695.338221,916.4710768
DALYs (Disability-Adjusted Life Years),Rwanda,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1275.230289,1698.708837,909.9608907
DALYs (Disability-Adjusted Life Years),Sri Lanka,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1517.652286,2035.006962,1072.194932
DALYs (Disability-Adjusted Life Years),Sri Lanka,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,1863.231522,2463.162601,1339.51256
DALYs (Disability-Adjusted Life Years),Sri Lanka,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1689.889101,2242.496638,1203.557415
DALYs (Disability-Adjusted Life Years),Lithuania,Male,Age-standardized,Headache disorders,Rate,1990,369.2231295,731.6271419,125.5461638
DALYs (Disability-Adjusted Life Years),Lithuania,Female,Age-standardized,Headache disorders,Rate,1990,748.5495455,1518.514009,226.1375047
DALYs (Disability-Adjusted Life Years),Lithuania,Both,Age-standardized,Headache disorders,Rate,1990,566.8606835,1135.80074,179.2948815
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1719.634979,2284.062315,1236.494433
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Female,Age-standardized,Musculoskeletal disorders,Rate,1990,2429.486463,3205.481876,1757.970669
DALYs (Disability-Adjusted Life Years),Taiwan (Province of China),Both,Age-standardized,Musculoskeletal disorders,Rate,1990,2058.95811,2716.795444,1486.354049
DALYs (Disability-Adjusted Life Years),Tonga,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1670.712242,2205.969002,1199.091028
DALYs (Disability-Adjusted Life Years),Tonga,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,2158.70092,2841.387037,1568.305982
DALYs (Disability-Adjusted Life Years),Tonga,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1922.165827,2525.753704,1387.827001
DALYs (Disability-Adjusted Life Years),Tuvalu,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1544.299001,2053.885897,1109.549909
DALYs (Disability-Adjusted Life Years),Tuvalu,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,2067.371519,2731.704128,1501.651382
DALYs (Disability-Adjusted Life Years),Tuvalu,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1836.98463,2430.928933,1330.987193
DALYs (Disability-Adjusted Life Years),United States of America,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,2712.021667,3586.520859,1949.66939
DALYs (Disability-Adjusted Life Years),United States of America,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,3517.707026,4617.932891,2548.976551
DALYs (Disability-Adjusted Life Years),United States of America,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,3133.942795,4121.870567,2270.768847
DALYs (Disability-Adjusted Life Years),United Republic of Tanzania,Male,Age-standardized,Headache disorders,Rate,1990,292.5632573,583.7239496,90.57318942
DALYs (Disability-Adjusted Life Years),United Republic of Tanzania,Female,Age-standardized,Headache disorders,Rate,1990,479.6225585,968.8141477,139.5082931
DALYs (Disability-Adjusted Life Years),United Republic of Tanzania,Both,Age-standardized,Headache disorders,Rate,1990,390.4869794,783.4946335,117.6275189
DALYs (Disability-Adjusted Life Years),Uzbekistan,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1130.472849,1515.069597,797.7693576
DALYs (Disability-Adjusted Life Years),Uzbekistan,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,1519.734185,2024.2567,1088.507419
DALYs (Disability-Adjusted Life Years),Uzbekistan,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1338.314018,1778.05937,953.6763601
DALYs (Disability-Adjusted Life Years),Poland,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1456.68002,1924.9603,1051.046548
DALYs (Disability-Adjusted Life Years),Poland,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,1806.780978,2388.480643,1302.139417
DALYs (Disability-Adjusted Life Years),Poland,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1638.082455,2160.268485,1179.419319
DALYs (Disability-Adjusted Life Years),Turkey,Male,Age-standardized,Headache disorders,Rate,1990,466.0639293,974.5546948,126.1895605
DALYs (Disability-Adjusted Life Years),Turkey,Female,Age-standardized,Headache disorders,Rate,1990,846.4041468,1854.837478,203.2716694
DALYs (Disability-Adjusted Life Years),Turkey,Both,Age-standardized,Headache disorders,Rate,1990,654.428663,1399.209233,163.5872638
DALYs (Disability-Adjusted Life Years),Guyana,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1181.6858,1551.917221,847.0647644
DALYs (Disability-Adjusted Life Years),Guyana,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,1607.986052,2117.189976,1170.995276
DALYs (Disability-Adjusted Life Years),Guyana,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1399.780273,1840.843692,1010.42654
DALYs (Disability-Adjusted Life Years),Poland,Male,Age-standardized,Headache disorders,Rate,1990,438.6414302,887.9712902,132.2189351
DALYs (Disability-Adjusted Life Years),Poland,Female,Age-standardized,Headache disorders,Rate,1990,770.3083396,1626.749844,207.5622694
DALYs (Disability-Adjusted Life Years),Poland,Both,Age-standardized,Headache disorders,Rate,1990,607.2279807,1277.118441,171.8490334
DALYs (Disability-Adjusted Life Years),Jordan,Male,Age-standardized,Headache disorders,Rate,1990,512.0331694,1090.617444,128.776355
DALYs (Disability-Adjusted Life Years),Jordan,Female,Age-standardized,Headache disorders,Rate,1990,826.9762073,1846.721043,190.8923025
DALYs (Disability-Adjusted Life Years),Jordan,Both,Age-standardized,Headache disorders,Rate,1990,661.094923,1431.496096,156.4267336
DALYs (Disability-Adjusted Life Years),Timor-Leste,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1393.798414,1887.023405,982.3512011
DALYs (Disability-Adjusted Life Years),Timor-Leste,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,1898.150812,2510.7854,1347.838005
DALYs (Disability-Adjusted Life Years),Timor-Leste,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1640.19601,2198.391458,1165.147921
DALYs (Disability-Adjusted Life Years),Tajikistan,Male,Age-standardized,Headache disorders,Rate,1990,416.868007,867.0458445,103.4667918
DALYs (Disability-Adjusted Life Years),Tajikistan,Female,Age-standardized,Headache disorders,Rate,1990,713.4983191,1518.275845,159.8881046
DALYs (Disability-Adjusted Life Years),Tajikistan,Both,Age-standardized,Headache disorders,Rate,1990,566.7278172,1187.774982,132.7943695
DALYs (Disability-Adjusted Life Years),Haiti,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1115.889156,1486.863573,793.8574562
DALYs (Disability-Adjusted Life Years),Haiti,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,1608.258124,2113.132465,1176.5787
DALYs (Disability-Adjusted Life Years),Haiti,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1371.137039,1811.715669,996.8543192
DALYs (Disability-Adjusted Life Years),United Arab Emirates,Male,Age-standardized,Headache disorders,Rate,1990,507.818926,1084.652014,125.7370752
DALYs (Disability-Adjusted Life Years),United Arab Emirates,Female,Age-standardized,Headache disorders,Rate,1990,821.1820454,1798.680702,188.2053169
DALYs (Disability-Adjusted Life Years),United Arab Emirates,Both,Age-standardized,Headache disorders,Rate,1990,602.8643412,1287.095667,146.539829
DALYs (Disability-Adjusted Life Years),Colombia,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1429.558643,1885.051738,1030.390258
DALYs (Disability-Adjusted Life Years),Colombia,Female,Age-standardized,Musculoskeletal disorders,Rate,1990,2245.147605,2949.432668,1625.842925
DALYs (Disability-Adjusted Life Years),Colombia,Both,Age-standardized,Musculoskeletal disorders,Rate,1990,1847.211488,2434.544853,1334.692332
DALYs (Disability-Adjusted Life Years),Australia,Male,Age-standardized,Headache disorders,Rate,1990,419.2403037,894.5586164,100.3950142
DALYs (Disability-Adjusted Life Years),Australia,Female,Age-standardized,Headache disorders,Rate,1990,681.8977517,1472.844508,147.7402165
DALYs (Disability-Adjusted Life Years),Australia,Both,Age-standardized,Headache disorders,Rate,1990,550.3009883,1188.770987,122.5910748
DALYs (Disability-Adjusted Life Years),United Arab Emirates,Male,Age-standardized,Musculoskeletal disorders,Rate,1990,1487.339423,1980.691821,1071.011517
